id,location,type,price,low_limit,quart_1,quart_3,high,price_rating
24655787,Manhattan,Private room,69,10.0,68,120,198.0,Regular
24656086,Brooklyn,Entire home/apt,169,0.0,105,199,340.0,Regular
24656108,Brooklyn,Entire home/apt,134,0.0,105,199,340.0,Regular
24656201,Queens,Private room,89,10.0,47,75,117.0,High
24656571,Queens,Shared room,35,11.0,30,55,92.5,Regular
24656728,Manhattan,Private room,120,10.0,68,120,198.0,High
24656865,Manhattan,Entire home/apt,140,0.0,142,259,434.5,Low
24657328,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24659224,Manhattan,Private room,139,10.0,68,120,198.0,High
24659877,Manhattan,Private room,80,10.0,68,120,198.0,Regular
24667053,Manhattan,Private room,79,10.0,68,120,198.0,Regular
24670553,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
24670583,Bronx,Shared room,40,20.0,28,55,95.5,Regular
24670846,Brooklyn,Entire home/apt,91,0.0,105,199,340.0,Low
24670932,Manhattan,Entire home/apt,295,0.0,142,259,434.5,High
24673017,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
24673382,Manhattan,Private room,76,10.0,68,120,198.0,Regular
24673759,Brooklyn,Entire home/apt,400,0.0,105,199,340.0,Very High
24674269,Brooklyn,Private room,48,5.0,50,80,125.0,Low
24676554,Bronx,Entire home/apt,125,28.0,80,140,230.0,Regular
24676594,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
24677673,Manhattan,Private room,65,10.0,68,120,198.0,Low
24677845,Brooklyn,Private room,80,5.0,50,80,125.0,High
24677926,Manhattan,Entire home/apt,650,0.0,142,259,434.5,Very High
24678015,Staten Island,Entire home/apt,48,48.0,75,150,262.5,Low
24687253,Manhattan,Private room,99,10.0,68,120,198.0,Regular
24692025,Queens,Private room,55,10.0,47,75,117.0,Regular
24693488,Manhattan,Shared room,44,10.0,49,89,149.0,Low
24694397,Queens,Entire home/apt,200,10.0,90,168,285.0,High
24694832,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24695406,Bronx,Entire home/apt,100,28.0,80,140,230.0,Regular
24696044,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24698043,Manhattan,Private room,150,10.0,68,120,198.0,High
24698087,Brooklyn,Entire home/apt,350,0.0,105,199,340.0,Very High
24699301,Queens,Entire home/apt,128,10.0,90,168,285.0,Regular
24699402,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24699629,Brooklyn,Entire home/apt,190,0.0,105,199,340.0,Regular
24699739,Brooklyn,Private room,40,5.0,50,80,125.0,Low
24699823,Manhattan,Entire home/apt,71,0.0,142,259,434.5,Low
24699891,Queens,Private room,60,10.0,47,75,117.0,Regular
24700123,Queens,Private room,59,10.0,47,75,117.0,Regular
24700856,Brooklyn,Entire home/apt,599,0.0,105,199,340.0,Very High
24700919,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
24700984,Brooklyn,Entire home/apt,115,0.0,105,199,340.0,Regular
24710755,Brooklyn,Entire home/apt,65,0.0,105,199,340.0,Low
24711813,Manhattan,Shared room,50,10.0,49,89,149.0,Regular
24712037,Brooklyn,Entire home/apt,198,0.0,105,199,340.0,Regular
24713329,Brooklyn,Entire home/apt,78,0.0,105,199,340.0,Low
24714137,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
24714264,Brooklyn,Shared room,125,0.0,30,50,80.0,Very High
24714364,Brooklyn,Private room,90,5.0,50,80,125.0,High
24715620,Brooklyn,Private room,43,5.0,50,80,125.0,Low
24715766,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
24715821,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
24715838,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
24715968,Brooklyn,Shared room,60,0.0,30,50,80.0,High
24716751,Manhattan,Private room,57,10.0,68,120,198.0,Low
24717470,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
24718788,Manhattan,Entire home/apt,119,0.0,142,259,434.5,Low
24719244,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
24721548,Queens,Shared room,38,11.0,30,55,92.5,Regular
24725794,Manhattan,Entire home/apt,92,0.0,142,259,434.5,Low
24726458,Brooklyn,Private room,45,5.0,50,80,125.0,Low
24727443,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24727745,Manhattan,Private room,120,10.0,68,120,198.0,High
24728012,Brooklyn,Private room,42,5.0,50,80,125.0,Low
24729353,Manhattan,Private room,89,10.0,68,120,198.0,Regular
24730752,Manhattan,Private room,95,10.0,68,120,198.0,Regular
24731641,Manhattan,Private room,80,10.0,68,120,198.0,Regular
24732229,Manhattan,Entire home/apt,235,0.0,142,259,434.5,Regular
24732245,Brooklyn,Private room,40,5.0,50,80,125.0,Low
24732974,Bronx,Entire home/apt,150,28.0,80,140,230.0,High
24733038,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
24733112,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
24733275,Manhattan,Private room,130,10.0,68,120,198.0,High
24733560,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24734527,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
24734792,Manhattan,Private room,120,10.0,68,120,198.0,High
24735077,Brooklyn,Entire home/apt,120,0.0,105,199,340.0,Regular
24735722,Brooklyn,Private room,35,5.0,50,80,125.0,Low
24735773,Brooklyn,Private room,45,5.0,50,80,125.0,Low
24736254,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
24736896,Manhattan,Private room,97,10.0,68,120,198.0,Regular
24737425,Brooklyn,Entire home/apt,225,0.0,105,199,340.0,High
24740209,Brooklyn,Entire home/apt,89,0.0,105,199,340.0,Low
24743196,Queens,Private room,80,10.0,47,75,117.0,High
24746319,Queens,Private room,200,10.0,47,75,117.0,Very High
24746840,Brooklyn,Private room,40,5.0,50,80,125.0,Low
24748187,Manhattan,Private room,80,10.0,68,120,198.0,Regular
24748233,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
24749018,Brooklyn,Entire home/apt,250,0.0,105,199,340.0,High
24750019,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
24751022,Manhattan,Entire home/apt,179,0.0,142,259,434.5,Regular
24751067,Manhattan,Private room,59,10.0,68,120,198.0,Low
24751420,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
24751713,Manhattan,Private room,125,10.0,68,120,198.0,High
24752128,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
24752747,Manhattan,Entire home/apt,182,0.0,142,259,434.5,Regular
24753221,Manhattan,Private room,65,10.0,68,120,198.0,Low
24754074,Brooklyn,Entire home/apt,450,0.0,105,199,340.0,Very High
24754245,Queens,Private room,42,10.0,47,75,117.0,Low
24754459,Brooklyn,Private room,79,5.0,50,80,125.0,Regular
24754942,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
24755230,Manhattan,Entire home/apt,165,0.0,142,259,434.5,Regular
24756139,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
24756445,Brooklyn,Entire home/apt,75,0.0,105,199,340.0,Low
24756679,Brooklyn,Entire home/apt,128,0.0,105,199,340.0,Regular
24757612,Manhattan,Entire home/apt,122,0.0,142,259,434.5,Low
24757844,Queens,Private room,46,10.0,47,75,117.0,Low
24757848,Manhattan,Private room,85,10.0,68,120,198.0,Regular
24757985,Queens,Entire home/apt,150,10.0,90,168,285.0,Regular
24758343,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
24758512,Manhattan,Private room,70,10.0,68,120,198.0,Regular
24758664,Brooklyn,Entire home/apt,105,0.0,105,199,340.0,Regular
24758883,Queens,Private room,59,10.0,47,75,117.0,Regular
24759050,Manhattan,Private room,67,10.0,68,120,198.0,Low
24760489,Brooklyn,Private room,61,5.0,50,80,125.0,Regular
24765844,Brooklyn,Entire home/apt,170,0.0,105,199,340.0,Regular
24770333,Manhattan,Entire home/apt,100,0.0,142,259,434.5,Low
24770824,Queens,Entire home/apt,86,10.0,90,168,285.0,Low
24772376,Queens,Private room,85,10.0,47,75,117.0,High
24772454,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
24772896,Manhattan,Entire home/apt,210,0.0,142,259,434.5,Regular
24774169,Bronx,Private room,50,0.0,40,70,115.0,Regular
24776834,Manhattan,Private room,80,10.0,68,120,198.0,Regular
24777535,Queens,Private room,50,10.0,47,75,117.0,Regular
24777719,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
24778075,Queens,Private room,50,10.0,47,75,117.0,Regular
24778310,Brooklyn,Private room,151,5.0,50,80,125.0,Very High
24779271,Manhattan,Private room,200,10.0,68,120,198.0,Very High
24779466,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24779801,Manhattan,Entire home/apt,147,0.0,142,259,434.5,Regular
24780232,Manhattan,Entire home/apt,350,0.0,142,259,434.5,High
24780277,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
24782427,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
24783060,Brooklyn,Entire home/apt,140,0.0,105,199,340.0,Regular
24784400,Queens,Entire home/apt,109,10.0,90,168,285.0,Regular
24792114,Queens,Private room,55,10.0,47,75,117.0,Regular
24793502,Bronx,Private room,50,0.0,40,70,115.0,Regular
24795553,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24798693,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
24798903,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
24799437,Brooklyn,Private room,49,5.0,50,80,125.0,Low
24799552,Brooklyn,Entire home/apt,119,0.0,105,199,340.0,Regular
24799677,Queens,Private room,40,10.0,47,75,117.0,Low
24799807,Manhattan,Entire home/apt,210,0.0,142,259,434.5,Regular
24801589,Brooklyn,Entire home/apt,105,0.0,105,199,340.0,Regular
24801968,Manhattan,Entire home/apt,86,0.0,142,259,434.5,Low
24804386,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24805086,Queens,Private room,60,10.0,47,75,117.0,Regular
24805249,Brooklyn,Entire home/apt,225,0.0,105,199,340.0,High
24805348,Brooklyn,Private room,157,5.0,50,80,125.0,Very High
24805679,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
24806098,Queens,Entire home/apt,140,10.0,90,168,285.0,Regular
24806106,Bronx,Entire home/apt,74,28.0,80,140,230.0,Low
24806110,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24806141,Manhattan,Entire home/apt,75,0.0,142,259,434.5,Low
24806529,Brooklyn,Private room,40,5.0,50,80,125.0,Low
24807368,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
24807859,Brooklyn,Private room,37,5.0,50,80,125.0,Low
24808062,Manhattan,Entire home/apt,344,0.0,142,259,434.5,High
24808312,Brooklyn,Private room,40,5.0,50,80,125.0,Low
24809771,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
24810452,Brooklyn,Private room,99,5.0,50,80,125.0,High
24816926,Manhattan,Entire home/apt,142,0.0,142,259,434.5,Regular
24820939,Manhattan,Entire home/apt,550,0.0,142,259,434.5,Very High
24820955,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
24821651,Bronx,Private room,45,0.0,40,70,115.0,Regular
24823404,Queens,Private room,59,10.0,47,75,117.0,Regular
24824820,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
24825809,Queens,Private room,125,10.0,47,75,117.0,Very High
24826533,Brooklyn,Private room,59,5.0,50,80,125.0,Regular
24826789,Manhattan,Entire home/apt,239,0.0,142,259,434.5,Regular
24826817,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24827469,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
24829645,Queens,Entire home/apt,104,10.0,90,168,285.0,Regular
24831549,Manhattan,Entire home/apt,182,0.0,142,259,434.5,Regular
24831635,Queens,Private room,30,10.0,47,75,117.0,Low
24833043,Manhattan,Private room,65,10.0,68,120,198.0,Low
24833117,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
24833279,Queens,Private room,60,10.0,47,75,117.0,Regular
24834058,Queens,Private room,48,10.0,47,75,117.0,Regular
24834309,Queens,Entire home/apt,149,10.0,90,168,285.0,Regular
24834739,Brooklyn,Private room,59,5.0,50,80,125.0,Regular
24834823,Manhattan,Entire home/apt,100,0.0,142,259,434.5,Low
24834824,Brooklyn,Entire home/apt,62,0.0,105,199,340.0,Low
24835343,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
24835618,Queens,Private room,95,10.0,47,75,117.0,High
24836464,Queens,Entire home/apt,450,10.0,90,168,285.0,Very High
24836482,Brooklyn,Private room,59,5.0,50,80,125.0,Regular
24842392,Manhattan,Private room,59,10.0,68,120,198.0,Low
24843435,Bronx,Private room,40,0.0,40,70,115.0,Regular
24845719,Brooklyn,Entire home/apt,215,0.0,105,199,340.0,High
24845976,Queens,Entire home/apt,120,10.0,90,168,285.0,Regular
24846816,Queens,Private room,49,10.0,47,75,117.0,Regular
24847554,Manhattan,Private room,41,10.0,68,120,198.0,Low
24849193,Manhattan,Private room,125,10.0,68,120,198.0,High
24849342,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
24850009,Brooklyn,Entire home/apt,75,0.0,105,199,340.0,Low
24851371,Brooklyn,Private room,34,5.0,50,80,125.0,Low
24852364,Manhattan,Private room,169,10.0,68,120,198.0,High
24852686,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
24852836,Manhattan,Entire home/apt,375,0.0,142,259,434.5,High
24852947,Brooklyn,Private room,150,5.0,50,80,125.0,Very High
24853574,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24853655,Manhattan,Entire home/apt,224,0.0,142,259,434.5,Regular
24853936,Queens,Private room,80,10.0,47,75,117.0,High
24854139,Brooklyn,Private room,100,5.0,50,80,125.0,High
24855025,Queens,Entire home/apt,100,10.0,90,168,285.0,Regular
24855248,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
24855474,Brooklyn,Entire home/apt,120,0.0,105,199,340.0,Regular
24855669,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24856020,Brooklyn,Entire home/apt,600,0.0,105,199,340.0,Very High
24856606,Queens,Private room,70,10.0,47,75,117.0,Regular
24857291,Queens,Private room,60,10.0,47,75,117.0,Regular
24857436,Manhattan,Private room,50,10.0,68,120,198.0,Low
24857723,Manhattan,Entire home/apt,149,0.0,142,259,434.5,Regular
24857741,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
24862077,Manhattan,Entire home/apt,118,0.0,142,259,434.5,Low
24863288,Manhattan,Entire home/apt,70,0.0,142,259,434.5,Low
24865151,Manhattan,Entire home/apt,1195,0.0,142,259,434.5,Very High
24866257,Manhattan,Private room,175,10.0,68,120,198.0,High
24866378,Brooklyn,Entire home/apt,165,0.0,105,199,340.0,Regular
24867995,Manhattan,Private room,150,10.0,68,120,198.0,High
24868180,Manhattan,Entire home/apt,50,0.0,142,259,434.5,Low
24868751,Manhattan,Private room,50,10.0,68,120,198.0,Low
24868754,Staten Island,Private room,33,20.0,40,75,127.5,Low
24868956,Queens,Private room,60,10.0,47,75,117.0,Regular
24870818,Queens,Private room,50,10.0,47,75,117.0,Regular
24871506,Manhattan,Private room,110,10.0,68,120,198.0,Regular
24871661,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
24871779,Manhattan,Entire home/apt,137,0.0,142,259,434.5,Low
24872073,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
24872721,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24873530,Brooklyn,Private room,45,5.0,50,80,125.0,Low
24873980,Manhattan,Private room,75,10.0,68,120,198.0,Regular
24874467,Manhattan,Private room,50,10.0,68,120,198.0,Low
24874559,Manhattan,Private room,91,10.0,68,120,198.0,Regular
24879207,Queens,Entire home/apt,250,10.0,90,168,285.0,High
24883987,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
24884922,Manhattan,Entire home/apt,136,0.0,142,259,434.5,Low
24885715,Brooklyn,Private room,99,5.0,50,80,125.0,High
24886110,Bronx,Entire home/apt,103,28.0,80,140,230.0,Regular
24887028,Manhattan,Private room,175,10.0,68,120,198.0,High
24888436,Manhattan,Private room,125,10.0,68,120,198.0,High
24889024,Brooklyn,Entire home/apt,180,0.0,105,199,340.0,Regular
24889615,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
24889660,Manhattan,Entire home/apt,164,0.0,142,259,434.5,Regular
24889922,Queens,Private room,50,10.0,47,75,117.0,Regular
24891549,Brooklyn,Private room,80,5.0,50,80,125.0,High
24891651,Queens,Private room,49,10.0,47,75,117.0,Regular
24892670,Manhattan,Private room,50,10.0,68,120,198.0,Low
24893488,Queens,Private room,120,10.0,47,75,117.0,Very High
24893756,Queens,Entire home/apt,60,10.0,90,168,285.0,Low
24894058,Manhattan,Private room,45,10.0,68,120,198.0,Low
24894476,Manhattan,Private room,70,10.0,68,120,198.0,Regular
24894724,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
24895943,Manhattan,Entire home/apt,375,0.0,142,259,434.5,High
24896472,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24896533,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
24896938,Queens,Entire home/apt,60,10.0,90,168,285.0,Low
24899087,Queens,Private room,55,10.0,47,75,117.0,Regular
24906413,Brooklyn,Private room,80,5.0,50,80,125.0,High
24906924,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24907355,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24908887,Manhattan,Entire home/apt,225,0.0,142,259,434.5,Regular
24910361,Queens,Entire home/apt,200,10.0,90,168,285.0,High
24911170,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
24911227,Queens,Entire home/apt,110,10.0,90,168,285.0,Regular
24911468,Queens,Entire home/apt,115,10.0,90,168,285.0,Regular
24912129,Brooklyn,Entire home/apt,225,0.0,105,199,340.0,High
24912450,Brooklyn,Private room,95,5.0,50,80,125.0,High
24912783,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
24913445,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
24913510,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
24914710,Queens,Private room,150,10.0,47,75,117.0,Very High
24915372,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
24915585,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
24915761,Brooklyn,Entire home/apt,179,0.0,105,199,340.0,Regular
24916571,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
24916744,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
24916951,Brooklyn,Private room,44,5.0,50,80,125.0,Low
24917079,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
24917120,Manhattan,Entire home/apt,215,0.0,142,259,434.5,Regular
24918349,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
24918572,Brooklyn,Entire home/apt,295,0.0,105,199,340.0,High
24919299,Manhattan,Entire home/apt,100,0.0,142,259,434.5,Low
24919725,Manhattan,Shared room,85,10.0,49,89,149.0,Regular
24919742,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24919764,Brooklyn,Entire home/apt,225,0.0,105,199,340.0,High
24921526,Queens,Private room,80,10.0,47,75,117.0,High
24921584,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24921735,Queens,Private room,140,10.0,47,75,117.0,Very High
24922519,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
24923524,Brooklyn,Private room,100,5.0,50,80,125.0,High
24931508,Brooklyn,Entire home/apt,265,0.0,105,199,340.0,High
24933154,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24933530,Brooklyn,Entire home/apt,91,0.0,105,199,340.0,Low
24935048,Manhattan,Entire home/apt,795,0.0,142,259,434.5,Very High
24935780,Manhattan,Entire home/apt,185,0.0,142,259,434.5,Regular
24936179,Manhattan,Private room,125,10.0,68,120,198.0,High
24937799,Queens,Entire home/apt,75,10.0,90,168,285.0,Low
24938183,Manhattan,Entire home/apt,330,0.0,142,259,434.5,High
24939453,Brooklyn,Private room,99,5.0,50,80,125.0,High
24939648,Queens,Private room,50,10.0,47,75,117.0,Regular
24940447,Manhattan,Private room,79,10.0,68,120,198.0,Regular
24940507,Brooklyn,Entire home/apt,129,0.0,105,199,340.0,Regular
24941111,Queens,Private room,40,10.0,47,75,117.0,Low
24941609,Manhattan,Entire home/apt,1200,0.0,142,259,434.5,Very High
24942175,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
24942474,Brooklyn,Private room,41,5.0,50,80,125.0,Low
24942569,Brooklyn,Private room,140,5.0,50,80,125.0,Very High
24943283,Manhattan,Entire home/apt,295,0.0,142,259,434.5,High
24943484,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
24943768,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
24943903,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
24944554,Queens,Entire home/apt,101,10.0,90,168,285.0,Regular
24945253,Queens,Entire home/apt,350,10.0,90,168,285.0,Very High
24945323,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
24945511,Manhattan,Entire home/apt,105,0.0,142,259,434.5,Low
24945567,Brooklyn,Private room,54,5.0,50,80,125.0,Regular
24945710,Queens,Private room,90,10.0,47,75,117.0,High
24946871,Queens,Entire home/apt,125,10.0,90,168,285.0,Regular
24947076,Brooklyn,Entire home/apt,233,0.0,105,199,340.0,High
24948017,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
24958209,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
24959305,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
24960138,Manhattan,Entire home/apt,305,0.0,142,259,434.5,High
24961004,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
24961967,Brooklyn,Entire home/apt,140,0.0,105,199,340.0,Regular
24962583,Manhattan,Entire home/apt,126,0.0,142,259,434.5,Low
24962971,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24963166,Brooklyn,Private room,62,5.0,50,80,125.0,Regular
24964123,Brooklyn,Private room,99,5.0,50,80,125.0,High
24965059,Queens,Private room,50,10.0,47,75,117.0,Regular
24965233,Manhattan,Entire home/apt,224,0.0,142,259,434.5,Regular
24965423,Brooklyn,Private room,95,5.0,50,80,125.0,High
24965929,Brooklyn,Entire home/apt,108,0.0,105,199,340.0,Regular
24966197,Manhattan,Private room,94,10.0,68,120,198.0,Regular
24966304,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
24967000,Staten Island,Entire home/apt,72,48.0,75,150,262.5,Low
24967765,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
24968131,Queens,Private room,50,10.0,47,75,117.0,Regular
24968602,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24968879,Queens,Entire home/apt,169,10.0,90,168,285.0,High
24968926,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
24969653,Manhattan,Entire home/apt,85,0.0,142,259,434.5,Low
24969822,Queens,Private room,75,10.0,47,75,117.0,High
24970116,Queens,Private room,99,10.0,47,75,117.0,High
24970249,Staten Island,Private room,120,20.0,40,75,127.5,High
24970373,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
24970711,Queens,Private room,80,10.0,47,75,117.0,High
24970982,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24973698,Queens,Private room,55,10.0,47,75,117.0,Regular
24976971,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
24978091,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
24978251,Manhattan,Private room,90,10.0,68,120,198.0,Regular
24983084,Manhattan,Entire home/apt,1500,0.0,142,259,434.5,Very High
24983373,Queens,Private room,40,10.0,47,75,117.0,Low
24985440,Queens,Private room,42,10.0,47,75,117.0,Low
24987685,Queens,Private room,55,10.0,47,75,117.0,Regular
24987915,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
24988189,Manhattan,Entire home/apt,225,0.0,142,259,434.5,Regular
24990534,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
24991133,Bronx,Private room,50,0.0,40,70,115.0,Regular
24992418,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
24992558,Brooklyn,Entire home/apt,50,0.0,105,199,340.0,Low
24992835,Manhattan,Entire home/apt,350,0.0,142,259,434.5,High
24993467,Brooklyn,Entire home/apt,415,0.0,105,199,340.0,Very High
24993686,Brooklyn,Entire home/apt,112,0.0,105,199,340.0,Regular
24993713,Manhattan,Private room,170,10.0,68,120,198.0,High
24995099,Brooklyn,Private room,80,5.0,50,80,125.0,High
24995291,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
24995898,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
24996332,Queens,Private room,54,10.0,47,75,117.0,Regular
25002172,Bronx,Private room,46,0.0,40,70,115.0,Regular
25004276,Bronx,Private room,80,0.0,40,70,115.0,High
25005483,Staten Island,Entire home/apt,180,48.0,75,150,262.5,High
25005877,Brooklyn,Entire home/apt,168,0.0,105,199,340.0,Regular
25006193,Brooklyn,Entire home/apt,400,0.0,105,199,340.0,Very High
25007110,Queens,Private room,100,10.0,47,75,117.0,High
25007742,Brooklyn,Private room,97,5.0,50,80,125.0,High
25010171,Queens,Private room,48,10.0,47,75,117.0,Regular
25011664,Brooklyn,Entire home/apt,95,0.0,105,199,340.0,Low
25011733,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
25011804,Manhattan,Private room,125,10.0,68,120,198.0,High
25012058,Manhattan,Private room,175,10.0,68,120,198.0,High
25012767,Manhattan,Private room,80,10.0,68,120,198.0,Regular
25012966,Manhattan,Entire home/apt,139,0.0,142,259,434.5,Low
25013656,Manhattan,Entire home/apt,162,0.0,142,259,434.5,Regular
25014162,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
25015496,Queens,Entire home/apt,93,10.0,90,168,285.0,Regular
25015511,Manhattan,Private room,99,10.0,68,120,198.0,Regular
25017403,Manhattan,Entire home/apt,89,0.0,142,259,434.5,Low
25017424,Brooklyn,Private room,85,5.0,50,80,125.0,High
25018204,Manhattan,Entire home/apt,2500,0.0,142,259,434.5,Very High
25024676,Manhattan,Private room,105,10.0,68,120,198.0,Regular
25025092,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
25025533,Manhattan,Entire home/apt,198,0.0,142,259,434.5,Regular
25026993,Brooklyn,Private room,48,5.0,50,80,125.0,Low
25027222,Manhattan,Entire home/apt,117,0.0,142,259,434.5,Low
25028952,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
25029794,Manhattan,Entire home/apt,206,0.0,142,259,434.5,Regular
25029982,Manhattan,Entire home/apt,164,0.0,142,259,434.5,Regular
25030090,Brooklyn,Private room,90,5.0,50,80,125.0,High
25030446,Manhattan,Entire home/apt,220,0.0,142,259,434.5,Regular
25030760,Brooklyn,Private room,150,5.0,50,80,125.0,Very High
25031116,Brooklyn,Private room,45,5.0,50,80,125.0,Low
25031182,Manhattan,Private room,65,10.0,68,120,198.0,Low
25031344,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
25031387,Bronx,Entire home/apt,399,28.0,80,140,230.0,Very High
25031793,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
25032319,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
25032957,Brooklyn,Entire home/apt,185,0.0,105,199,340.0,Regular
25033384,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
25033659,Brooklyn,Entire home/apt,175,0.0,105,199,340.0,Regular
